sum_num,count,example_input,result_emojis,result,model_input,failed_inputs,errors,incoder_result,incoder_result_emojis,errors,failed_inputs,codeparrot_result,codeparrot_result_emojis,errors,failed_inputs
2,10,[1],✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/71.txt,[],[],ffffpff,❌❌❌❌✅❌❌,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""True"", ""False""]]",pffppff,✅❌❌✅✅❌❌,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""True"", ""False""]]"
3,2,"[1, 3, 5, 0]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/72.txt,[],[],fpfffpf,❌✅❌❌❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]",fpfffpf,❌✅❌❌❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]"
3,2,"[1, 3, -2, 1, 5, 8]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/73.txt,[],[],fpfffpf,❌✅❌❌❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]",fpfffpf,❌✅❌❌❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]"
3,2,"[1, 2, -3, 7, 2, 7]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/74.txt,[],[],pfpppff,✅❌✅✅✅❌❌,[],"[[""False"", ""True""], [""False"", ""True""], [""True"", ""False""]]",fpfffpf,❌✅❌❌❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]"
3,2,[1],✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/75.txt,[],[],fpfffpf,❌✅❌❌❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]",eeeeeee,💀💀💀💀💀💀💀,"[""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()""]",[]
3,3,"[1, 3, 5, 0]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/76.txt,[],[],ppppfpf,✅✅✅✅❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""]]",ppppfpf,✅✅✅✅❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""]]"
3,3,"[1, 3, -2, 1, 5, 8]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/77.txt,[],[],ffffpff,❌❌❌❌✅❌❌,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""True"", ""False""]]",ppppfpf,✅✅✅✅❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""]]"
3,3,"[1, 2, -3, 7, 2, 7]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/78.txt,[],[],ffffpfp,❌❌❌❌✅❌✅,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""False"", ""True""]]",ppppfpf,✅✅✅✅❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""]]"
3,3,[1],✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/79.txt,[],[],fffpfpf,❌❌❌✅❌✅❌,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""True"", ""False""], [""True"", ""False""]]",ppppfpf,✅✅✅✅❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""]]"
3,4,"[1, 3, 5, 0]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/80.txt,[],[],fffppfp,❌❌❌✅✅❌✅,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""False"", ""True""]]",eeeeeee,💀💀💀💀💀💀💀,"[""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable""]",[]
3,4,"[1, 3, -2, 1, 5, 8]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/81.txt,[],[],pppffpp,✅✅✅❌❌✅✅,[],"[[""True"", ""False""], [""True"", ""False""]]",pfffpfp,✅❌❌❌✅❌✅,[],"[[""False"", ""True""], [""False"", ""True""], [""True"", ""False""], [""False"", ""True""]]"
3,4,"[1, 2, -3, 7, 2, 7]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/82.txt,[],[],pppffpf,✅✅✅❌❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""], [""False"", ""True""]]",pfffpfp,✅❌❌❌✅❌✅,[],"[[""False"", ""True""], [""False"", ""True""], [""True"", ""False""], [""False"", ""True""]]"
3,4,[1],✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/83.txt,[],[],fffffff,❌❌❌❌❌❌❌,[],"[[""False"", ""None""], [""False"", ""None""], [""False"", ""None""], [""True"", ""None""], [""True"", ""None""], [""False"", ""None""], [""False"", ""None""]]",pppffpp,✅✅✅❌❌✅✅,[],"[[""True"", ""False""], [""True"", ""False""]]"
3,5,"[1, 3, 5, 0]",✅✅✅❌❌✅✅,pppffpp,input/codex/triples_sum_to/84.txt,"[[""True"", ""False""], [""True"", ""False""]]",[],eeeeeee,💀💀💀💀💀💀💀,"[""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable""]",[],pfffpfp,✅❌❌❌✅❌✅,[],"[[""False"", ""True""], [""False"", ""True""], [""True"", ""False""], [""False"", ""True""]]"
3,5,"[1, 3, -2, 1, 5, 8]",✅✅✅❌❌✅✅,pppffpp,input/codex/triples_sum_to/85.txt,"[[""True"", ""False""], [""True"", ""False""]]",[],eeeeeee,💀💀💀💀💀💀💀,"[""name 'quintuples_sum' is not defined"", ""name 'quintuples_sum' is not defined"", ""name 'quintuples_sum' is not defined"", ""name 'quintuples_sum' is not defined"", ""name 'quintuples_sum' is not defined"", ""name 'quintuples_sum' is not defined"", ""name 'quintuples_sum' is not defined""]",[],pfffpfp,✅❌❌❌✅❌✅,[],"[[""False"", ""True""], [""False"", ""True""], [""True"", ""False""], [""False"", ""True""]]"
3,5,"[1, 2, -3, 7, 2, 7]",✅✅✅❌❌✅✅,pppffpp,input/codex/triples_sum_to/86.txt,"[[""True"", ""False""], [""True"", ""False""]]",[],pppffpp,✅✅✅❌❌✅✅,[],"[[""True"", ""False""], [""True"", ""False""]]",pfffpfp,✅❌❌❌✅❌✅,[],"[[""False"", ""True""], [""False"", ""True""], [""True"", ""False""], [""False"", ""True""]]"
3,5,[1],✅✅✅❌❌✅✅,pppffpp,input/codex/triples_sum_to/87.txt,"[[""True"", ""False""], [""True"", ""False""]]",[],ppppfpp,✅✅✅✅❌✅✅,[],"[[""True"", ""False""]]",pfffpfp,✅❌❌❌✅❌✅,[],"[[""False"", ""True""], [""False"", ""True""], [""True"", ""False""], [""False"", ""True""]]"
3,8,"[1, 3, 5, 0]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/88.txt,[],[],fffffff,❌❌❌❌❌❌❌,[],"[[""False"", ""None""], [""False"", ""None""], [""False"", ""None""], [""False"", ""None""], [""True"", ""None""], [""False"", ""None""], [""True"", ""None""]]",pffppff,✅❌❌✅✅❌❌,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""True"", ""False""]]"
3,8,"[1, 3, -2, 1, 5, 8]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/89.txt,[],[],ppppfpf,✅✅✅✅❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""]]",pffppff,✅❌❌✅✅❌❌,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""True"", ""False""]]"
3,8,"[1, 2, -3, 7, 2, 7]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/90.txt,[],[],ppppfpp,✅✅✅✅❌✅✅,[],"[[""True"", ""False""]]",pffppff,✅❌❌✅✅❌❌,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""True"", ""False""]]"
3,8,[1],✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/91.txt,[],[],ppppfpp,✅✅✅✅❌✅✅,[],"[[""True"", ""False""]]",pffppff,✅❌❌✅✅❌❌,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""True"", ""False""]]"
3,10,"[1, 3, 5, 0]",✅✅✅✅❌✅❌,ppppfpf,input/codex/triples_sum_to/92.txt,"[[""True"", ""False""], [""True"", ""False""]]",[],ppppfpf,✅✅✅✅❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""]]",pfppfff,✅❌✅✅❌❌❌,[],"[[""False"", ""True""], [""True"", ""False""], [""False"", ""True""], [""True"", ""False""]]"
3,10,"[1, 3, -2, 1, 5, 8]",✅✅✅✅❌✅❌,ppppfpf,input/codex/triples_sum_to/93.txt,"[[""True"", ""False""], [""True"", ""False""]]",[],ppppfpf,✅✅✅✅❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""]]",pffppff,✅❌❌✅✅❌❌,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""True"", ""False""]]"
3,10,"[1, 2, -3, 7, 2, 7]",✅✅✅✅❌✅❌,ppppfpf,input/codex/triples_sum_to/94.txt,"[[""True"", ""False""], [""True"", ""False""]]",[],ppppfpf,✅✅✅✅❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""]]",pfppfff,✅❌✅✅❌❌❌,[],"[[""False"", ""True""], [""True"", ""False""], [""False"", ""True""], [""True"", ""False""]]"
3,10,[1],✅✅✅✅❌✅❌,ppppfpf,input/codex/triples_sum_to/95.txt,"[[""True"", ""False""], [""True"", ""False""]]",[],ppppfpf,✅✅✅✅❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""]]",pfppfff,✅❌✅✅❌❌❌,[],"[[""False"", ""True""], [""True"", ""False""], [""False"", ""True""], [""True"", ""False""]]"
5,2,"[1, 3, 5, 0]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/96.txt,[],[],fffpfpp,❌❌❌✅❌✅✅,[],"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]",fffffpp,❌❌❌❌❌✅✅,[],"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]"
5,2,"[1, 3, -2, 1, 5, 8]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/97.txt,[],[],pppppfp,✅✅✅✅✅❌✅,[],"[[""False"", ""True""]]",fffffpp,❌❌❌❌❌✅✅,[],"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]"
5,2,"[1, 2, -3, 7, 2, 7]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/98.txt,[],[],fffpfpp,❌❌❌✅❌✅✅,[],"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]",fffffpp,❌❌❌❌❌✅✅,[],"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]"
5,2,[1],✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/99.txt,[],[],pppppff,✅✅✅✅✅❌❌,[],"[[""False"", ""True""], [""False"", ""True""]]",fffffpp,❌❌❌❌❌✅✅,[],"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]"
5,3,"[1, 3, 5, 0]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/100.txt,[],[],pffpfpf,✅❌❌✅❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]",pffpfpf,✅❌❌✅❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]"
5,3,"[1, 3, -2, 1, 5, 8]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/101.txt,[],[],fppfpff,❌✅✅❌✅❌❌,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""True"", ""False""]]",pffpfpf,✅❌❌✅❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]"
5,3,"[1, 2, -3, 7, 2, 7]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/102.txt,[],[],fppfpfp,❌✅✅❌✅❌✅,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""]]",pffpfpf,✅❌❌✅❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]"
5,3,[1],✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/103.txt,[],[],pffppff,✅❌❌✅✅❌❌,[],"[[""True"", ""False""], [""True"", ""False""], [""False"", ""True""], [""True"", ""False""]]",pffpfpf,✅❌❌✅❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]"
5,4,"[1, 3, 5, 0]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/104.txt,[],[],pffffff,✅❌❌❌❌❌❌,[],"[[""False"", ""True""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""False"", ""True""], [""True"", ""False""]]",pfpfpff,✅❌✅❌✅❌❌,[],"[[""False"", ""True""], [""True"", ""False""], [""False"", ""True""], [""True"", ""False""]]"
5,4,"[1, 3, -2, 1, 5, 8]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/105.txt,[],[],pfpppfp,✅❌✅✅✅❌✅,[],"[[""False"", ""True""], [""False"", ""True""]]",pfpfpff,✅❌✅❌✅❌❌,[],"[[""False"", ""True""], [""True"", ""False""], [""False"", ""True""], [""True"", ""False""]]"
5,4,"[1, 2, -3, 7, 2, 7]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/106.txt,[],[],eeeeeee,💀💀💀💀💀💀💀,"[""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output"", ""no function/method found in output""]",[],pfpfpff,✅❌✅❌✅❌❌,[],"[[""False"", ""True""], [""True"", ""False""], [""False"", ""True""], [""True"", ""False""]]"
5,4,[1],✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/107.txt,[],[],pffffff,✅❌❌❌❌❌❌,[],"[[""False"", ""True""], [""True"", ""False""], [""True"", ""False""], [""True"", ""False""], [""False"", ""True""], [""True"", ""False""]]",pfpfpff,✅❌✅❌✅❌❌,[],"[[""False"", ""True""], [""True"", ""False""], [""False"", ""True""], [""True"", ""False""]]"
5,5,"[1, 3, 5, 0]",✅✅✅❌❌✅❌,pppffpf,input/codex/triples_sum_to/108.txt,"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]",[],eeeeeee,💀💀💀💀💀💀💀,"[""name 'quintuples_sum_to_' is not defined"", ""name 'quintuples_sum_to_' is not defined"", ""name 'quintuples_sum_to_' is not defined"", ""name 'quintuples_sum_to_' is not defined"", ""name 'quintuples_sum_to_' is not defined"", ""name 'quintuples_sum_to_' is not defined"", ""name 'quintuples_sum_to_' is not defined""]",[],pfpffff,✅❌✅❌❌❌❌,[],"[[""False"", ""True""], [""True"", ""False""], [""True"", ""False""], [""False"", ""True""], [""True"", ""False""]]"
5,5,"[1, 3, -2, 1, 5, 8]",✅✅✅❌❌✅❌,pppffpf,input/codex/triples_sum_to/109.txt,"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]",[],fffppfp,❌❌❌✅✅❌✅,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""False"", ""True""]]",pfffpff,✅❌❌❌✅❌❌,[],"[[""False"", ""True""], [""False"", ""True""], [""True"", ""False""], [""False"", ""True""], [""True"", ""False""]]"
5,5,"[1, 2, -3, 7, 2, 7]",✅✅✅❌❌✅❌,pppffpf,input/codex/triples_sum_to/110.txt,"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]",[],ppppfpf,✅✅✅✅❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""]]",pfpffff,✅❌✅❌❌❌❌,[],"[[""False"", ""True""], [""True"", ""False""], [""True"", ""False""], [""False"", ""True""], [""True"", ""False""]]"
5,5,[1],✅✅✅❌❌✅❌,pppffpf,input/codex/triples_sum_to/111.txt,"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]",[],pppffpf,✅✅✅❌❌✅❌,[],"[[""True"", ""False""], [""True"", ""False""], [""True"", ""False""]]",pfpffff,✅❌✅❌❌❌❌,[],"[[""False"", ""True""], [""True"", ""False""], [""True"", ""False""], [""False"", ""True""], [""True"", ""False""]]"
5,8,"[1, 3, 5, 0]",✅✅✅✅❌✅✅,ppppfpp,input/codex/triples_sum_to/112.txt,"[[""True"", ""False""]]",[],ffffpfp,❌❌❌❌✅❌✅,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""False"", ""True""]]",pffppfp,✅❌❌✅✅❌✅,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""]]"
5,8,"[1, 3, -2, 1, 5, 8]",✅✅✅✅❌✅✅,ppppfpp,input/codex/triples_sum_to/113.txt,"[[""True"", ""False""]]",[],pfffpff,✅❌❌❌✅❌❌,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""False"", ""True""]]",pffppfp,✅❌❌✅✅❌✅,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""]]"
5,8,"[1, 2, -3, 7, 2, 7]",✅✅✅✅❌✅✅,ppppfpp,input/codex/triples_sum_to/114.txt,"[[""True"", ""False""]]",[],pfffpff,✅❌❌❌✅❌❌,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""False"", ""True""]]",pffppfp,✅❌❌✅✅❌✅,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""]]"
5,8,[1],✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/115.txt,[],[],ppppfpp,✅✅✅✅❌✅✅,[],"[[""True"", ""False""]]",pffppfp,✅❌❌✅✅❌✅,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""]]"
5,10,"[1, 3, 5, 0]",✅✅✅✅❌✅❌,ppppfpf,input/codex/triples_sum_to/116.txt,"[[""True"", ""False""], [""True"", ""False""]]",[],pppffpf,✅✅✅❌❌✅❌,[],"[[""False"", ""True""], [""True"", ""False""], [""True"", ""False""]]",pfppfff,✅❌✅✅❌❌❌,[],"[[""False"", ""True""], [""True"", ""False""], [""False"", ""True""], [""True"", ""False""]]"
5,10,"[1, 3, -2, 1, 5, 8]",✅✅✅✅❌✅❌,ppppfpf,input/codex/triples_sum_to/117.txt,"[[""True"", ""False""], [""True"", ""False""]]",[],pppffpf,✅✅✅❌❌✅❌,[],"[[""False"", ""True""], [""True"", ""False""], [""True"", ""False""]]",pfppfff,✅❌✅✅❌❌❌,[],"[[""False"", ""True""], [""True"", ""False""], [""False"", ""True""], [""True"", ""False""]]"
5,10,"[1, 2, -3, 7, 2, 7]",✅✅✅✅❌✅❌,ppppfpf,input/codex/triples_sum_to/118.txt,"[[""True"", ""False""], [""True"", ""False""]]",[],eeeeeee,💀💀💀💀💀💀💀,"[""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable"", ""'int' object is not iterable""]",[],pfppfff,✅❌✅✅❌❌❌,[],"[[""False"", ""True""], [""True"", ""False""], [""False"", ""True""], [""True"", ""False""]]"
5,10,[1],✅✅✅✅❌✅❌,ppppfpf,input/codex/triples_sum_to/119.txt,"[[""True"", ""False""], [""True"", ""False""]]",[],fffffff,❌❌❌❌❌❌❌,[],"[[""False"", ""None""], [""False"", ""None""], [""False"", ""None""], [""False"", ""None""], [""True"", ""None""], [""False"", ""None""], [""True"", ""None""]]",pfppfff,✅❌✅✅❌❌❌,[],"[[""False"", ""True""], [""True"", ""False""], [""False"", ""True""], [""True"", ""False""]]"
100,2,"[1, 3, 5, 0]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/120.txt,[],[],ppppffp,✅✅✅✅❌❌✅,[],"[[""True"", ""False""], [""False"", ""True""]]",eeeeeee,💀💀💀💀💀💀💀,"[""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()""]",[]
100,2,"[1, 3, -2, 1, 5, 8]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/121.txt,[],[],ppppfpp,✅✅✅✅❌✅✅,[],"[[""True"", ""False""]]",eeeeeee,💀💀💀💀💀💀💀,"[""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()""]",[]
100,2,"[1, 2, -3, 7, 2, 7]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/122.txt,[],[],ppppffp,✅✅✅✅❌❌✅,[],"[[""True"", ""False""], [""False"", ""True""]]",eeeeeee,💀💀💀💀💀💀💀,"[""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()""]",[]
100,2,[1],✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/123.txt,[],[],ppppffp,✅✅✅✅❌❌✅,[],"[[""True"", ""False""], [""False"", ""True""]]",eeeeeee,💀💀💀💀💀💀💀,"[""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()""]",[]
100,3,"[1, 3, 5, 0]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/124.txt,[],[],ppppfpp,✅✅✅✅❌✅✅,[],"[[""True"", ""False""]]",ppppfpp,✅✅✅✅❌✅✅,[],"[[""True"", ""False""]]"
100,3,"[1, 3, -2, 1, 5, 8]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/125.txt,[],[],pppppfp,✅✅✅✅✅❌✅,[],"[[""False"", ""True""]]",ppppfpp,✅✅✅✅❌✅✅,[],"[[""True"", ""False""]]"
100,3,"[1, 2, -3, 7, 2, 7]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/126.txt,[],[],eeeeeee,💀💀💀💀💀💀💀,"[""name 'triples_sum_to_hundred_helper' is not defined"", ""name 'triples_sum_to_hundred_helper' is not defined"", ""name 'triples_sum_to_hundred_helper' is not defined"", ""name 'triples_sum_to_hundred_helper' is not defined"", ""name 'triples_sum_to_hundred_helper' is not defined"", ""name 'triples_sum_to_hundred_helper' is not defined"", ""name 'triples_sum_to_hundred_helper' is not defined""]",[],ppppfpp,✅✅✅✅❌✅✅,[],"[[""True"", ""False""]]"
100,3,[1],✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/127.txt,[],[],ppppffp,✅✅✅✅❌❌✅,[],"[[""True"", ""False""], [""False"", ""True""]]",ppppfpp,✅✅✅✅❌✅✅,[],"[[""True"", ""False""]]"
100,4,"[1, 3, 5, 0]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/128.txt,[],[],ppppffp,✅✅✅✅❌❌✅,[],"[[""True"", ""False""], [""True"", ""False""]]",ppppffp,✅✅✅✅❌❌✅,[],"[[""True"", ""False""], [""True"", ""False""]]"
100,4,"[1, 3, -2, 1, 5, 8]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/129.txt,[],[],ppppffp,✅✅✅✅❌❌✅,[],"[[""True"", ""False""], [""True"", ""False""]]",ppppffp,✅✅✅✅❌❌✅,[],"[[""True"", ""False""], [""True"", ""False""]]"
100,4,"[1, 2, -3, 7, 2, 7]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/130.txt,[],[],ppppfpp,✅✅✅✅❌✅✅,[],"[[""True"", ""False""]]",fpppffp,❌✅✅✅❌❌✅,[],"[[""False"", ""True""], [""True"", ""False""], [""True"", ""False""]]"
100,4,[1],✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/131.txt,[],[],ppppfpp,✅✅✅✅❌✅✅,[],"[[""True"", ""False""]]",ppppffp,✅✅✅✅❌❌✅,[],"[[""True"", ""False""], [""True"", ""False""]]"
100,5,"[1, 3, 5, 0]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/132.txt,[],[],pffffpp,✅❌❌❌❌✅✅,[],"[[""False"", ""True""], [""False"", ""True""], [""False"", ""True""], [""True"", ""False""]]",ppppffp,✅✅✅✅❌❌✅,[],"[[""True"", ""False""], [""True"", ""False""]]"
100,5,"[1, 3, -2, 1, 5, 8]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/133.txt,[],[],eeeeeee,💀💀💀💀💀💀💀,"[""name 'quintuples_sum_to_hundred_helper' is not defined"", ""name 'quintuples_sum_to_hundred_helper' is not defined"", ""name 'quintuples_sum_to_hundred_helper' is not defined"", ""name 'quintuples_sum_to_hundred_helper' is not defined"", ""name 'quintuples_sum_to_hundred_helper' is not defined"", ""name 'quintuples_sum_to_hundred_helper' is not defined"", ""name 'quintuples_sum_to_hundred_helper' is not defined""]",[],pffpppp,✅❌❌✅✅✅✅,[],"[[""False"", ""True""], [""False"", ""True""]]"
100,5,"[1, 2, -3, 7, 2, 7]",✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/134.txt,[],[],ppppffp,✅✅✅✅❌❌✅,[],"[[""True"", ""False""], [""True"", ""False""]]",eeeeeee,💀💀💀💀💀💀💀,"[""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()"", ""object of type 'int' has no len()""]",[]
100,5,[1],✅✅✅✅✅✅✅,ppppppp,input/codex/triples_sum_to/135.txt,[],[],ppppfpp,✅✅✅✅❌✅✅,[],"[[""True"", ""False""]]",ppppffp,✅✅✅✅❌❌✅,[],"[[""True"", ""False""], [""True"", ""False""]]"
100,8,"[1, 3, 5, 0]",✅✅✅✅❌❌✅,ppppffp,input/codex/triples_sum_to/136.txt,"[[""True"", ""False""], [""True"", ""False""]]",[],fffffff,❌❌❌❌❌❌❌,[],"[[""False"", ""None""], [""False"", ""None""], [""False"", ""None""], [""False"", ""None""], [""True"", ""None""], [""True"", ""None""], [""False"", ""None""]]",pffpppp,✅❌❌✅✅✅✅,[],"[[""False"", ""True""], [""False"", ""True""]]"
