ret_index,cmp_index,cmp,func_name,result_emojis,result,model_input,failed_inputs,errors
third,eleventh,smallest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/197.txt,[],[]
third,eleventh,largest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/198.txt,[],[]
third,eleventh,largest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/199.txt,[],[]
third,eleventh,largest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/200.txt,[],[]
third,eleventh,largest,some_func,❌❌❌❌❌❌❌✅❌,fffffffpf,input/codex/tuple_list/201.txt,"[[""39"", ""6""], [""29"", ""4""], [""32"", ""14""], [""91"", ""64""], [""67"", ""81""], [""75"", ""65""], [""78"", ""10""], [""67"", ""39""]]",[]
third,eleventh,largest,fibonacci,❌❌❌❌❌❌❌✅❌,fffffffpf,input/codex/tuple_list/202.txt,"[[""39"", ""6""], [""29"", ""4""], [""32"", ""14""], [""91"", ""64""], [""67"", ""81""], [""75"", ""65""], [""78"", ""10""], [""67"", ""39""]]",[]
third,eleventh,largest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/203.txt,[],[]
third,last,smallest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/204.txt,"[[""39"", ""50""], [""29"", ""96""], [""78"", ""10""], [""13"", ""58""], [""67"", ""95""], [""75"", ""94""], [""69"", ""39""], [""12"", ""49""], [""92"", ""15""]]",[]
third,last,smallest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/205.txt,[],[]
third,last,smallest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/206.txt,"[[""39"", ""50""], [""29"", ""96""], [""78"", ""10""], [""13"", ""58""], [""67"", ""95""], [""75"", ""94""], [""69"", ""39""], [""12"", ""49""], [""92"", ""15""]]",[]
third,last,smallest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/207.txt,"[[""39"", ""50""], [""29"", ""96""], [""78"", ""10""], [""13"", ""58""], [""67"", ""95""], [""75"", ""94""], [""69"", ""39""], [""12"", ""49""], [""92"", ""15""]]",[]
third,last,smallest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/208.txt,"[[""39"", ""50""], [""29"", ""96""], [""78"", ""10""], [""13"", ""58""], [""67"", ""95""], [""75"", ""94""], [""69"", ""39""], [""12"", ""49""], [""92"", ""15""]]",[]
third,last,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/209.txt,"[[""39"", ""50""], [""29"", ""96""], [""78"", ""10""], [""13"", ""58""], [""67"", ""95""], [""75"", ""94""], [""69"", ""39""], [""12"", ""49""], [""92"", ""15""]]",[]
third,last,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/210.txt,"[[""39"", ""50""], [""24"", ""45""], [""32"", ""76""], [""2"", ""22""], [""11"", ""0""], [""75"", ""52""], [""13"", ""66""], [""77"", ""51""], [""96"", ""22""]]",[]
third,last,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/211.txt,"[[""39"", ""50""], [""24"", ""45""], [""32"", ""76""], [""2"", ""22""], [""11"", ""0""], [""75"", ""52""], [""13"", ""66""], [""77"", ""51""], [""96"", ""22""]]",[]
third,last,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/212.txt,"[[""39"", ""50""], [""24"", ""45""], [""32"", ""76""], [""2"", ""22""], [""11"", ""0""], [""75"", ""52""], [""13"", ""66""], [""77"", ""51""], [""96"", ""22""]]",[]
third,last,largest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/213.txt,"[[""39"", ""50""], [""24"", ""45""], [""32"", ""76""], [""2"", ""22""], [""11"", ""0""], [""75"", ""52""], [""13"", ""66""], [""77"", ""51""], [""96"", ""22""]]",[]
third,last,largest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/214.txt,"[[""39"", ""50""], [""24"", ""45""], [""32"", ""76""], [""2"", ""22""], [""11"", ""0""], [""75"", ""52""], [""13"", ""66""], [""77"", ""51""], [""96"", ""22""]]",[]
third,last,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/215.txt,"[[""39"", ""50""], [""24"", ""45""], [""32"", ""76""], [""2"", ""22""], [""11"", ""0""], [""75"", ""52""], [""13"", ""66""], [""77"", ""51""], [""96"", ""22""]]",[]
twelfth,first,smallest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/216.txt,"[[""75"", ""62""], [""12"", ""89""], [""62"", ""63""], [""36"", ""22""], [""32"", ""74""], [""74"", ""79""], [""45"", ""67""], [""27"", ""1""], [""89"", ""96""]]",[]
twelfth,first,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/217.txt,"[[""75"", ""62""], [""12"", ""89""], [""62"", ""63""], [""36"", ""22""], [""32"", ""74""], [""74"", ""79""], [""45"", ""67""], [""27"", ""1""], [""89"", ""96""]]",[]
twelfth,first,smallest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/218.txt,"[[""75"", ""62""], [""12"", ""89""], [""62"", ""63""], [""36"", ""22""], [""32"", ""74""], [""74"", ""79""], [""45"", ""67""], [""27"", ""1""], [""89"", ""96""]]",[]
twelfth,first,smallest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/219.txt,"[[""75"", ""62""], [""12"", ""89""], [""62"", ""63""], [""36"", ""22""], [""32"", ""74""], [""74"", ""79""], [""45"", ""67""], [""27"", ""1""], [""89"", ""96""]]",[]
twelfth,first,smallest,fibonacci,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/220.txt,[],"[""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range"", ""list index out of range""]"
twelfth,first,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/221.txt,"[[""75"", ""62""], [""12"", ""89""], [""62"", ""63""], [""36"", ""22""], [""32"", ""74""], [""74"", ""79""], [""45"", ""67""], [""27"", ""1""], [""89"", ""96""]]",[]
twelfth,first,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/222.txt,"[[""75"", ""62""], [""74"", ""76""], [""19"", ""61""], [""96"", ""86""], [""96"", ""51""], [""55"", ""18""], [""27"", ""44""], [""82"", ""26""], [""13"", ""64""]]",[]
twelfth,first,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/223.txt,"[[""75"", ""62""], [""74"", ""76""], [""19"", ""61""], [""96"", ""86""], [""96"", ""51""], [""55"", ""18""], [""27"", ""44""], [""82"", ""26""], [""13"", ""64""]]",[]
twelfth,first,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/224.txt,"[[""75"", ""62""], [""74"", ""76""], [""19"", ""61""], [""96"", ""86""], [""96"", ""51""], [""55"", ""18""], [""27"", ""44""], [""82"", ""26""], [""13"", ""64""]]",[]
twelfth,first,largest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/225.txt,"[[""75"", ""62""], [""74"", ""76""], [""19"", ""61""], [""96"", ""86""], [""96"", ""51""], [""55"", ""18""], [""27"", ""44""], [""82"", ""26""], [""13"", ""64""]]",[]
twelfth,first,largest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/226.txt,"[[""75"", ""62""], [""74"", ""76""], [""19"", ""61""], [""96"", ""86""], [""96"", ""51""], [""55"", ""18""], [""27"", ""44""], [""82"", ""26""], [""13"", ""64""]]",[]
twelfth,first,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/227.txt,"[[""75"", ""62""], [""74"", ""76""], [""19"", ""61""], [""96"", ""86""], [""96"", ""51""], [""55"", ""18""], [""27"", ""44""], [""82"", ""26""], [""13"", ""64""]]",[]
twelfth,second,smallest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/228.txt,"[[""75"", ""39""], [""74"", ""24""], [""19"", ""78""], [""36"", ""91""], [""16"", ""67""], [""4"", ""75""], [""21"", ""87""], [""27"", ""12""], [""4"", ""92""]]",[]
twelfth,second,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/229.txt,"[[""75"", ""39""], [""74"", ""24""], [""19"", ""78""], [""36"", ""91""], [""16"", ""67""], [""4"", ""75""], [""21"", ""87""], [""27"", ""12""], [""4"", ""92""]]",[]
twelfth,second,smallest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/230.txt,"[[""75"", ""39""], [""74"", ""24""], [""19"", ""78""], [""36"", ""91""], [""16"", ""67""], [""4"", ""75""], [""21"", ""87""], [""27"", ""12""], [""4"", ""92""]]",[]
twelfth,second,smallest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/231.txt,"[[""75"", ""39""], [""74"", ""24""], [""19"", ""78""], [""36"", ""91""], [""16"", ""67""], [""4"", ""75""], [""21"", ""87""], [""27"", ""12""], [""4"", ""92""]]",[]
twelfth,second,smallest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/232.txt,[],[]
twelfth,second,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/233.txt,"[[""75"", ""39""], [""74"", ""24""], [""19"", ""78""], [""36"", ""91""], [""16"", ""67""], [""4"", ""75""], [""21"", ""87""], [""27"", ""12""], [""4"", ""92""]]",[]
twelfth,second,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/234.txt,"[[""75"", ""39""], [""12"", ""29""], [""62"", ""32""], [""96"", ""2""], [""92"", ""42""], [""71"", ""26""], [""45"", ""75""], [""30"", ""41""], [""57"", ""14""]]",[]
twelfth,second,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/235.txt,"[[""75"", ""39""], [""12"", ""29""], [""62"", ""32""], [""96"", ""2""], [""92"", ""42""], [""71"", ""26""], [""45"", ""75""], [""30"", ""41""], [""57"", ""14""]]",[]
twelfth,second,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/236.txt,"[[""75"", ""39""], [""12"", ""29""], [""62"", ""32""], [""96"", ""2""], [""92"", ""42""], [""71"", ""26""], [""45"", ""75""], [""30"", ""41""], [""57"", ""14""]]",[]
twelfth,second,largest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/237.txt,"[[""75"", ""39""], [""12"", ""29""], [""62"", ""32""], [""96"", ""2""], [""92"", ""42""], [""71"", ""26""], [""45"", ""75""], [""30"", ""41""], [""57"", ""14""]]",[]
twelfth,second,largest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/238.txt,"[[""75"", ""6""], [""12"", ""4""], [""62"", ""14""], [""96"", ""64""], [""92"", ""81""], [""71"", ""65""], [""45"", ""10""], [""30"", ""41""], [""57"", ""39""]]",[]
twelfth,second,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/239.txt,"[[""75"", ""39""], [""12"", ""29""], [""62"", ""32""], [""96"", ""2""], [""92"", ""42""], [""71"", ""26""], [""45"", ""75""], [""30"", ""41""], [""57"", ""14""]]",[]
twelfth,third,smallest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/240.txt,"[[""75"", ""62""], [""74"", ""76""], [""62"", ""63""], [""96"", ""86""], [""96"", ""51""], [""55"", ""18""], [""62"", ""26""], [""27"", ""1""], [""45"", ""28""]]",[]
twelfth,third,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/241.txt,"[[""75"", ""62""], [""74"", ""76""], [""62"", ""63""], [""96"", ""86""], [""96"", ""51""], [""55"", ""18""], [""62"", ""26""], [""27"", ""1""], [""45"", ""28""]]",[]
twelfth,third,smallest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/242.txt,[],[]
twelfth,third,smallest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/243.txt,"[[""75"", ""62""], [""74"", ""76""], [""62"", ""63""], [""96"", ""86""], [""96"", ""51""], [""55"", ""18""], [""62"", ""26""], [""27"", ""1""], [""45"", ""28""]]",[]
twelfth,third,smallest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/244.txt,"[[""75"", ""62""], [""74"", ""76""], [""62"", ""63""], [""96"", ""86""], [""96"", ""51""], [""55"", ""18""], [""62"", ""26""], [""27"", ""1""], [""45"", ""28""]]",[]
twelfth,third,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/245.txt,"[[""75"", ""62""], [""74"", ""76""], [""62"", ""63""], [""96"", ""86""], [""96"", ""51""], [""55"", ""18""], [""62"", ""26""], [""27"", ""1""], [""45"", ""28""]]",[]
twelfth,third,largest,extract_value,❌❌❌❌❌✅❌❌❌,fffffpfff,input/codex/tuple_list/246.txt,"[[""75"", ""62""], [""12"", ""89""], [""19"", ""31""], [""36"", ""22""], [""21"", ""51""], [""21"", ""10""], [""44"", ""8""], [""89"", ""96""]]",[]
twelfth,third,largest,tuple_extract,❌❌❌❌❌✅❌❌❌,fffffpfff,input/codex/tuple_list/247.txt,"[[""75"", ""62""], [""12"", ""89""], [""19"", ""31""], [""36"", ""22""], [""21"", ""51""], [""21"", ""10""], [""44"", ""8""], [""89"", ""96""]]",[]
twelfth,third,largest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/248.txt,[],[]
twelfth,third,largest,some_func,❌❌❌❌❌✅❌❌❌,fffffpfff,input/codex/tuple_list/249.txt,"[[""75"", ""62""], [""12"", ""89""], [""19"", ""31""], [""36"", ""22""], [""21"", ""51""], [""21"", ""10""], [""44"", ""8""], [""89"", ""96""]]",[]
twelfth,third,largest,fibonacci,❌❌❌❌❌✅❌❌❌,fffffpfff,input/codex/tuple_list/250.txt,"[[""75"", ""62""], [""12"", ""89""], [""19"", ""31""], [""36"", ""22""], [""21"", ""51""], [""21"", ""10""], [""44"", ""8""], [""89"", ""96""]]",[]
twelfth,third,largest,min_max,❌❌❌❌❌✅❌❌❌,fffffpfff,input/codex/tuple_list/251.txt,"[[""75"", ""62""], [""12"", ""89""], [""19"", ""31""], [""36"", ""22""], [""21"", ""51""], [""21"", ""10""], [""44"", ""8""], [""89"", ""96""]]",[]
twelfth,twelfth,smallest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/252.txt,[],[]
twelfth,twelfth,smallest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/253.txt,[],[]
twelfth,twelfth,smallest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/254.txt,[],[]
twelfth,twelfth,smallest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/255.txt,[],[]
twelfth,twelfth,smallest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/256.txt,[],[]
twelfth,twelfth,smallest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/257.txt,[],[]
twelfth,twelfth,largest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/258.txt,[],[]
twelfth,twelfth,largest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/259.txt,[],[]
twelfth,twelfth,largest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/260.txt,[],[]
twelfth,twelfth,largest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/261.txt,[],[]
twelfth,twelfth,largest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/262.txt,[],[]
twelfth,twelfth,largest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/263.txt,[],[]
twelfth,eleventh,smallest,extract_value,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/264.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]"
twelfth,eleventh,smallest,tuple_extract,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/265.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]"
twelfth,eleventh,smallest,f,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/266.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]"
twelfth,eleventh,smallest,some_func,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/267.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]"
twelfth,eleventh,smallest,fibonacci,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/268.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]"
twelfth,eleventh,smallest,min_max,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/269.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]"
twelfth,eleventh,largest,extract_value,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/270.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]"
twelfth,eleventh,largest,tuple_extract,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/271.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]"
twelfth,eleventh,largest,f,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/272.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]"
twelfth,eleventh,largest,some_func,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/273.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]"
twelfth,eleventh,largest,fibonacci,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/274.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]"
twelfth,eleventh,largest,min_max,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/codex/tuple_list/275.txt,[],"[""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range"", ""tuple index out of range""]"
twelfth,last,smallest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/276.txt,[],[]
twelfth,last,smallest,tuple_extract,❌❌❌❌❌✅❌❌❌,fffffpfff,input/codex/tuple_list/277.txt,"[[""75"", ""62""], [""12"", ""89""], [""19"", ""31""], [""14"", ""29""], [""16"", ""13""], [""9"", ""62""], [""27"", ""1""], [""4"", ""11""]]",[]
twelfth,last,smallest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/278.txt,[],[]
twelfth,last,smallest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/279.txt,[],[]
twelfth,last,smallest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/280.txt,[],[]
twelfth,last,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/281.txt,"[[""75"", ""50""], [""12"", ""96""], [""19"", ""10""], [""14"", ""58""], [""16"", ""95""], [""4"", ""94""], [""9"", ""39""], [""27"", ""49""], [""4"", ""15""]]",[]
twelfth,last,largest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/282.txt,[],[]
twelfth,last,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/283.txt,"[[""75"", ""62""], [""74"", ""76""], [""62"", ""63""], [""96"", ""86""], [""96"", ""51""], [""74"", ""79""], [""94"", ""54""], [""99"", ""29""], [""89"", ""96""]]",[]
twelfth,last,largest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/284.txt,[],[]
twelfth,last,largest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/285.txt,[],[]
twelfth,last,largest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/286.txt,[],[]
twelfth,last,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/287.txt,"[[""75"", ""50""], [""74"", ""45""], [""62"", ""76""], [""96"", ""22""], [""96"", ""0""], [""74"", ""52""], [""94"", ""66""], [""99"", ""51""], [""89"", ""22""]]",[]
eleventh,first,smallest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/288.txt,"[[""50"", ""62""], [""96"", ""89""], [""76"", ""63""], [""60"", ""22""], [""44"", ""74""], [""52"", ""79""], [""41"", ""67""], [""49"", ""1""], [""22"", ""96""]]",[]
eleventh,first,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/289.txt,"[[""50"", ""62""], [""96"", ""89""], [""76"", ""63""], [""60"", ""22""], [""44"", ""74""], [""52"", ""79""], [""41"", ""67""], [""49"", ""1""], [""22"", ""96""]]",[]
eleventh,first,smallest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/290.txt,"[[""50"", ""62""], [""96"", ""89""], [""76"", ""63""], [""60"", ""22""], [""44"", ""74""], [""52"", ""79""], [""41"", ""67""], [""49"", ""1""], [""22"", ""96""]]",[]
eleventh,first,smallest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/291.txt,"[[""50"", ""62""], [""96"", ""89""], [""76"", ""63""], [""60"", ""22""], [""44"", ""74""], [""52"", ""79""], [""41"", ""67""], [""49"", ""1""], [""22"", ""96""]]",[]
eleventh,first,smallest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/292.txt,"[[""50"", ""62""], [""96"", ""89""], [""76"", ""63""], [""60"", ""22""], [""44"", ""74""], [""52"", ""79""], [""41"", ""67""], [""49"", ""1""], [""22"", ""96""]]",[]
eleventh,first,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/293.txt,"[[""50"", ""62""], [""96"", ""89""], [""76"", ""63""], [""60"", ""22""], [""44"", ""74""], [""52"", ""79""], [""41"", ""67""], [""49"", ""1""], [""22"", ""96""]]",[]
eleventh,first,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/294.txt,"[[""50"", ""62""], [""45"", ""76""], [""32"", ""61""], [""22"", ""86""], [""0"", ""51""], [""87"", ""18""], [""99"", ""44""], [""44"", ""26""], [""11"", ""64""]]",[]
eleventh,first,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/295.txt,"[[""50"", ""62""], [""45"", ""76""], [""32"", ""61""], [""22"", ""86""], [""0"", ""51""], [""87"", ""18""], [""99"", ""44""], [""44"", ""26""], [""11"", ""64""]]",[]
eleventh,first,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/296.txt,"[[""50"", ""62""], [""45"", ""76""], [""32"", ""61""], [""22"", ""86""], [""0"", ""51""], [""87"", ""18""], [""99"", ""44""], [""44"", ""26""], [""11"", ""64""]]",[]
eleventh,first,largest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/297.txt,"[[""50"", ""62""], [""45"", ""76""], [""32"", ""61""], [""22"", ""86""], [""0"", ""51""], [""87"", ""18""], [""99"", ""44""], [""44"", ""26""], [""11"", ""64""]]",[]
eleventh,first,largest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/298.txt,"[[""50"", ""62""], [""45"", ""76""], [""32"", ""61""], [""22"", ""86""], [""0"", ""51""], [""87"", ""18""], [""99"", ""44""], [""44"", ""26""], [""11"", ""64""]]",[]
eleventh,first,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/299.txt,"[[""50"", ""62""], [""45"", ""76""], [""32"", ""61""], [""22"", ""86""], [""0"", ""51""], [""87"", ""18""], [""99"", ""44""], [""44"", ""26""], [""11"", ""64""]]",[]
eleventh,second,smallest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/300.txt,"[[""50"", ""75""], [""45"", ""74""], [""10"", ""19""], [""60"", ""36""], [""95"", ""16""], [""94"", ""4""], [""16"", ""21""], [""49"", ""27""], [""15"", ""4""]]",[]
eleventh,second,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/301.txt,"[[""50"", ""75""], [""45"", ""74""], [""10"", ""19""], [""60"", ""36""], [""95"", ""16""], [""94"", ""4""], [""16"", ""21""], [""49"", ""27""], [""15"", ""4""]]",[]
eleventh,second,smallest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/302.txt,"[[""50"", ""6""], [""45"", ""71""], [""10"", ""36""], [""60"", ""4""], [""95"", ""35""], [""94"", ""72""], [""16"", ""71""], [""49"", ""24""], [""15"", ""11""]]",[]
eleventh,second,smallest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/303.txt,"[[""50"", ""75""], [""45"", ""74""], [""10"", ""19""], [""60"", ""36""], [""95"", ""16""], [""94"", ""4""], [""16"", ""21""], [""49"", ""27""], [""15"", ""4""]]",[]
