var1_name,var2_name,line_order1,line_order2,line_order3,op1,op2,op3,result_emojis,result,model_input,failed_inputs,errors
fkrjf4ifji4ofj,b,third,first,second,difference,sum,product,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/5627.txt,[],[]
fkrjf4ifji4ofj,b,third,first,second,difference,product,sum,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/5631.txt,[],[]
fkrjf4ifji4ofj,b,third,first,second,product,sum,difference,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/5635.txt,[],[]
fkrjf4ifji4ofj,b,third,first,second,product,difference,sum,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/5637.txt,[],[]
fkrjf4ifji4ofj,b,third,second,first,sum,difference,product,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/5675.txt,[],[]
fkrjf4ifji4ofj,b,third,second,first,sum,product,difference,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/5677.txt,[],[]
fkrjf4ifji4ofj,b,third,second,first,difference,sum,product,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/5681.txt,[],[]
fkrjf4ifji4ofj,b,third,second,first,difference,product,sum,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/5685.txt,[],[]
fkrjf4ifji4ofj,b,third,second,first,product,sum,difference,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/5689.txt,[],[]
fkrjf4ifji4ofj,b,third,second,first,product,difference,sum,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/5691.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/5972.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/5974.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/5978.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/5982.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/5986.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/5988.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6026.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6028.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6032.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,difference,product,sum,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6036.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,product,sum,difference,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6040.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,first,third,second,product,difference,sum,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6042.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,second,first,third,sum,difference,product,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6134.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,second,first,third,sum,product,difference,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6136.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,second,first,third,difference,sum,product,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6140.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,second,first,third,difference,product,sum,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6144.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,second,first,third,product,sum,difference,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6148.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,second,first,third,product,difference,sum,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6150.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,second,third,first,sum,difference,product,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6242.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,second,third,first,sum,product,difference,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6244.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,second,third,first,difference,sum,product,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6248.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,second,third,first,difference,product,sum,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6252.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,second,third,first,product,sum,difference,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6256.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,second,third,first,product,difference,sum,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6258.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,third,first,second,sum,difference,product,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6350.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,third,first,second,sum,product,difference,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6352.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,third,first,second,difference,sum,product,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6356.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,third,first,second,difference,product,sum,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6360.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,third,first,second,product,sum,difference,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6364.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,third,first,second,product,difference,sum,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6366.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,third,second,first,sum,difference,product,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6404.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,third,second,first,sum,product,difference,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6406.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,third,second,first,difference,sum,product,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6410.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,third,second,first,difference,product,sum,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6414.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,third,second,first,product,sum,difference,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6418.txt,[],[]
fkrjf4ifji4ofj,fekjfwoeifjwu5gfd,third,second,first,product,difference,sum,✅✅✅✅✅✅,pppppp,input/codex/arithmetic/6420.txt,[],[]
